"mrun_1","mrun_2"
11459433,25338346
11459433,25937750
11459433,26389825
11472196,19761516
11482064,26168263
11504649,26043483
11509233,27221900
11518072,26656999
11531037,27351196
11538351,26608323
11543609,26725134
11578694,5569681
11580328,2333234
11580798,26568342
11582136,10695128
11589433,24853523
11590716,6245857
11590716,26176681
11597135,27106712
11599851,25968389
11616548,10639758
11624456,6838409
11625243,333788
11635308,26341176
11635308,26351131
11635308,26624018
11650379,27115379
11691869,26725748
11702447,25563122
11711640,16899603
11711640,26279805
11727028,26392647
11743627,25290902
11775544,10674809
11779890,25984919
11788421,2207237
11797197,25281500
11805788,3562499
11808262,21419303
11825908,26728145
11826700,26338446
11831006,25317148
11831006,26740344
11838209,25289365
11842931,26745958
11842931,27635735
11843560,26796041
11852611,689721
11852611,24005836
11860978,27004747
11868001,2605010
11868001,26252834
11869075,22530083
11869075,26252118
11890432,913586
11895568,26401209
11920184,26405774
11930832,20796234
11932977,25453169
11934891,26123220
11938311,26867203
11955006,26667474
11960962,21314847
11960962,26562279
11981029,25664675
11987840,14630466
11993782,16430295
12018037,25772240
12022113,25400682
12024107,26830390
12045689,26292636
12054657,13467557
12055225,27026388
12070760,25292320
12071523,3405183
12074311,1952895
12087675,25406026
12100536,25375466
12106173,19360325
12106173,26021537
12137423,25727662
12141218,13141970
12143283,7109246
12143283,27379368
12154565,23903298
12183815,25689198
12189467,26394944
12193440,26777103
12201192,26819129
12208302,8065568
12222582,15907834
12224179,1797860
12225443,26410338
12226253,26536604
12235549,26374165
12238355,1449307
12240663,16752361
12247027,19824784
12247027,27636574
12276202,26175369
12278960,26693823
12286710,25333745
12286790,3748092
12286790,26343954
12287989,23741191
12311097,9414331
12312113,9310778
12312863,14916718
12349525,18625292
12352353,24653408
12357147,19842234
12365011,25690740
12396657,26180117
12397310,26344314
12399209,26281791
12400226,6681426
12400226,26631003
12410244,26657640
12413323,26574492
12414472,25719029
12414472,25722796
12420230,26174989
12420971,27629994
12421605,26509246
12426329,26337259
12428626,25456593
12438760,27632706
12440183,24023765
12475532,14503685
12475532,21316675
12485272,7654898
12485272,25244121
12499834,25957132
12504860,15986031
12504860,26609333
12521105,12438877
12522284,26780652
12533518,13404358
12536379,14804789
12536379,20411645
12537373,25647376
12541421,3944696
12547936,25421171
12553584,11190900
12557716,26872970
12573612,27628610
12593067,7208652
12593067,25947888
12600202,26582592
12620906,13411399
12626473,26814067
12638831,14283967
12647564,9010087
12648814,26214136
12665999,26293136
12672242,23791602
12672242,25190463
12672242,27632904
12672877,26915738
12673897,23941025
12675018,25526453
12692092,26439425
12697600,26910098
12700508,13242652
12703912,18476977
12738025,11748784
12745427,8031187
12762375,7904181
12770762,27624701
12775751,27620859
