"mrun_1","mrun_2"
16725071,25954284
16728947,26387913
16732805,21957223
16744936,723001
16787839,6350601
16795409,26566566
16817495,26872497
16821491,15233290
16858421,10463765
16876902,25777300
16911589,13188209
16917044,25719418
16930036,26760535
16990898,25885739
16998631,25957985
17005552,9812420
17005552,12742136
17009954,26218394
17015841,5400392
17024974,15916941
17025583,17785879
17029124,25729396
17033264,27391115
17050689,26253389
17050834,26188353
17062153,196895
17081705,23977346
17115263,12978141
17152056,17972642
17181001,13394724
17216155,26504383
17258748,7248164
17258748,26805617
17264844,26326188
17282319,25897357
17287308,26327860
17295291,24772133
17317403,630370
17317403,26892758
17326074,4175774
17352187,27339894
17366245,25678152
17372532,25389590
17375703,26863358
17384541,26157279
17388664,5469995
17388664,6667252
17391340,26577400
17409802,26167477
17431130,26772680
17455062,26589621
17461181,5469082
17487555,26293497
17506929,25657676
17519454,18022787
17519454,25949663
17520281,25279964
17547342,26358355
17547342,27623627
17556854,23010837
17567189,26593601
17574674,26411195
17581236,10426917
17581236,25348882
17610376,26229317
17615066,11243197
17621337,5723192
17654045,25653873
17682889,25206764
17686586,15052668
17687043,18433297
17687043,26685636
17711893,25721159
17727314,7758196
17735411,17244396
17782186,25687093
17801007,12229809
17805773,8388380
17805773,26579996
17805773,26734065
17811967,26518834
17818505,5868303
17818505,8796678
17818505,14080046
17876775,16793186
17884164,25958777
17893691,26691217
17894430,22359095
17897225,27238444
17950785,25528336
17950935,25532900
17956833,26863358
17981254,26648097
17993941,26392544
17995567,15595035
18003729,20592736
18010950,25664683
18012431,3383387
18012431,26169707
18022787,25949663
18027270,25950265
18066102,2529695
18082528,3116175
18082528,26210433
18086419,26204929
18119424,14445665
18124281,26748423
18136910,25955126
18141466,26046969
18150094,13012800
18150094,16115589
18153376,18538831
18155519,26781180
18161857,14705220
18161857,27048350
18164030,26439500
18174965,27364948
18194667,22019856
18218698,25948534
18218698,26055708
18227634,3967793
18228147,25665125
18228502,27104852
18233792,14734787
18242465,26171779
18253802,10640853
18269926,14057795
18284428,26310533
18289444,25242087
18298275,25941763
18302823,25419448
18307839,21914153
18311912,26219786
18322162,26511659
18323449,2107285
18332367,26296316
18338385,1665609
18339959,26416293
18382352,26228611
18384597,19667825
18410817,26429421
18428831,27500285
18433297,26685636
18490454,10158417
18494896,14017793
18507188,26420644
18511501,3662731
18513026,26184178
18518449,25205515
18518449,25661308
18536861,9993848
18549443,26334733
18593551,25926620
18603857,26675057
18616896,25990152
18680706,27163588
18681158,25374054
18682979,5358113
18686752,25015394
18688599,19074309
18694050,26425715
18699633,22298189
18699633,26624662
18705389,27401634
18731377,20431587
18750388,25725280
18757195,25649914
18786515,11273706
18839687,12837272
18839687,26257789
18893318,10143034
18893318,13324721
18899781,20130885
18901551,14971909
18911340,25528389
18918133,26160685
18932107,11781553
18937360,6967610
18946343,26346468
18966979,5329647
18998975,13643996
18998975,14970162
19007948,15184956
19007948,26499914
19018671,23196969
19018671,24315233
19020313,26396748
19041078,24807566
19045297,27160140
19069775,21157220
19073399,26318271
19073399,27636763
19109879,25730891
19115206,22304838
19115206,27034605
19183621,26178012
19201498,26655877
19206390,23377767
19211999,27022612
19217168,9559165
19228733,26212842
19230927,13457009
19259567,26347487
19286646,25255716
19303843,6246545
19307939,22480183
19319082,26574014
19321090,16304952
19325061,10754587
19325061,15936239
19328712,283687
19332681,21014593
19332681,26328572
19341746,19282234
19379974,26413590
19380382,26396573
19385747,26223566
19386107,26646987
19406584,26391560
19417062,8970284
19445825,26739900
19448408,26280312
19448664,3067665
19455897,26184949
19464242,21572064
19469759,25178182
19472205,25670792
19477121,14283971
19494106,12855926
19505614,26166896
19509806,26190364
19532931,25410560
19537429,3676974
19539313,19970676
19539313,25649225
19547371,3212753
19547922,25536196
19551927,26449649
19586702,27621706
19592363,7015267
19616142,25947902
