"mrun_1","mrun_2"
11103469,26310292
11120511,27237000
11122121,27357289
11124998,12700494
11129553,25697176
11137485,25231677
11137485,25696040
11146808,4904861
11146808,27229911
11147162,25644541
11147162,26322648
11147162,27627618
11152601,26730658
11164674,26107170
11180815,25678997
11213482,12335354
11221889,26651939
11221889,26759358
11233221,25932065
11238145,25202079
11240014,26211921
11253063,25683322
11260751,26431554
11269967,16479584
11284952,27039271
11291026,26362131
11320701,6088862
11326170,25657990
11343145,26802622
11368107,10066144
11368107,25542729
11368107,26909344
11372922,23577893
11403766,20958645
11404635,26774234
11413426,21003588
11414697,12909944
11414697,26575499
11417752,9337725
11419723,2225775
11424835,22512537
11424835,24547473
11426779,13496911
11432909,19376037
11447025,25990944
11458257,4267038
11464358,27574516
11465501,24392164
11468779,25531518
11474991,26184397
11490735,25370865
11529745,8310426
11542556,14006728
11542556,25680895
11555375,26349740
11568505,26835367
11574579,25371814
11586592,17795715
11587883,25954319
11594300,27044853
11600414,19491669
11605276,20786909
11606327,26640692
11627059,27171747
11627553,25370048
11627553,26920823
11635957,521273
11640938,5212192
11640938,26408033
11641369,11078547
11641369,25245712
11641369,26500256
11641369,26803868
11676366,27625346
11683637,25931312
11696107,13711950
11708276,15650343
11728895,26994353
11746195,20212458
11752977,19520775
11762737,26330505
11772468,25546776
11779890,25984919
11783257,13817399
11798364,25724826
11807013,5928733
11819352,7852133
11819352,26037496
11820118,26814792
11825714,251666
11826699,27624624
11845785,9699470
11855173,25904452
11858395,16348913
11866844,4209218
11930316,26029356
11930832,20796234
11931369,25179033
11937450,27195902
11950397,26776710
11966590,26198404
11972827,20124484
11984571,11063006
11997996,19731264
12010335,26253654
12030380,26047867
12055159,26511440
12074165,25683322
12125540,23603724
12141939,15054349
12193986,8535108
12193986,25284413
12194475,6854425
12194475,25253774
12197678,18624212
12214039,25988768
12215718,21012227
12237897,26160902
12251184,21016689
12251897,26162332
12261801,27622627
12282953,25353467
12296215,26423662
12309970,25591155
12310052,1173012
12331903,2826713
12332331,20009242
12333614,3771862
12333614,27118809
12350266,26016810
12355550,6831573
12367322,24785306
12396919,26014465
12411385,25153267
12412416,26773738
12417115,26181083
12424482,6601616
12425917,25990293
12426692,27050951
12429928,26572188
12429928,27006507
12429928,27012452
12454275,25673175
12467185,25956502
12469106,26808147
12471672,27334680
12491146,3157202
12499792,13044228
12516898,25483808
12532221,7494747
12540456,26368673
12547587,7023888
12555621,26440131
12555621,26499689
12561473,10300321
12561473,18806240
12564981,5088284
12575013,5102472
12578985,115270
12614435,24188289
12619672,15500465
12623242,23889222
12629702,25901077
12639527,25695453
12640137,1871357
12640596,14154805
12668482,7936287
12672646,1515844
12679903,6210143
12681449,26679120
12682106,23929919
12717990,26721695
12728681,14719440
12729343,13824749
12729343,23896155
12735396,25946112
12750857,3822262
12756781,25898428
12762738,25226463
12772001,4239222
12772001,26850888
12795887,16760388
12808430,25544885
12808612,26086420
12809850,27527471
12812925,8848882
12815735,3859235
12815735,13747548
12815735,26446088
12830657,3867861
12844467,10978619
12844467,26196222
12847445,26338202
12852626,6576905
12858659,25476606
12858659,25671708
12873679,10930792
12873679,15994152
12894312,14224757
12909944,26575499
12921103,27631402
12928257,18140196
12946308,26121213
12955928,20004704
12962995,27629167
12965287,26847436
12979294,26179496
12981580,1954228
12988137,25577785
12997384,6055041
13012771,27220372
13030935,7520407
13030935,25179265
13034481,27634493
13045456,25208176
13047500,26002182
13051486,26905480
13059340,16125551
13059340,21617255
13059340,23048282
13060665,27212105
13073216,26863376
13074032,24018948
13074032,24336220
13077667,4992718
13087080,26181776
13096949,25881216
13104979,26521728
13120975,26220490
13124084,6462975
13124084,26417093
13124957,23410777
13142730,26616733
13155362,26416387
13162139,26758022
13176717,27332625
13182041,26443746
13195473,26063550
13197892,26202739
13212790,13087080
13222363,711509
13230263,27629757
13234755,24153835
13239158,26031238
13243675,4637670
13243675,25694172
13249901,26512418
13263671,10146057
13263671,16359819
13265552,1988037
13294609,8374858
13294784,13015921
13308646,10260593
13335877,25724032
13338983,25954276
13344701,16868405
13350637,15384910
13351181,26414251
13351181,26419573
13364842,572270
13364842,26994346
13393845,11703626
13396243,25957390
13400642,25482293
13406409,4622968
13407837,22807947
13423082,7278192
13423082,7859870
13423082,25887391
13455736,25897787
13456531,25939789
13474283,16416478
13496263,3778689
13497707,20134758
13502949,25899579
13507912,10371253
13515015,25882084
13515727,26723317
13526196,26274010
13542709,26851730
13545991,25681146
13551310,26321115
13559159,5457231
13559159,12851288
13571420,20159776
13572504,25674884
13582891,27636669
13601529,17540696
13601530,25660667
13602936,26228925
13603751,26169386
13618475,26196529
13638673,14678568
13655649,26213034
13667587,16153868
13676378,18908423
13676378,26197167
13693820,5163242
13693820,26648156
13698649,7609224
13698649,26545869
13698649,26872366
13698649,26873045
13717047,26918296
13725024,9082309
13747548,3859235
13747548,26446088
13765536,2883404
13765536,9501699
13765536,23910831
13788179,26209538
13791286,25223083
13791286,26829662
13799533,8737974
13816483,26410935
13820487,236987
13864865,2821931
13864865,26001703
13865264,9417045
13865264,17935412
13880895,26868279
13885489,25629343
13895056,26623269
13909622,25543906
13933177,26187988
13947019,25201570
13948047,2840674
13948047,15885332
13949590,25836377
13966417,26060242
13968279,26020718
13970286,3470873
13970286,22367032
13981840,26319161
13985510,19515825
13985510,25182509
13985510,25451842
13987185,26448528
13992567,25197655
13992567,26404753
13996461,26411489
14001306,16080213
14006728,25680895
14017600,26721457
14019036,3285492
14019036,18477282
14029304,25689331
14036982,26201951
14045836,26693186
14060407,26357767
14062910,3937350
14064712,25341133
14064712,26846772
14072271,25668723
14077845,20431903
14081192,25342850
14091160,14772572
14091160,21614917
14133091,2134515
14135452,17416721
14136827,25545036
14147528,25395276
14147528,25732286
14159990,26161843
14168827,25673813
14178350,6576905
14178350,12852626
14186907,19195125
14189664,5812109
14189664,7947833
14189664,16652696
14189664,26546750
14204100,25163213
14211319,24255054
14211319,25540221
14226721,26343318
14226721,27200292
14238535,458878
14241150,18524826
14245634,26409505
14245634,26422039
14254223,4332775
14261219,26001355
14270303,21892862
14272013,13303623
14286373,15611557
14286373,16375224
14286373,17688383
14286373,20733648
14296470,21579702
14296470,26640620
14330861,2408284
14341979,25238978
14357615,6561168
14362679,15118335
14362679,21546785
14362679,25440074
14367747,26896865
14372157,26199818
14377299,26422709
14379177,17454294
14381326,25269560
14387727,13149325
14396003,27481118
14416642,27621549
14444507,25945963
14447135,26676991
14465440,11848250
14474542,25944885
14479348,13341170
14484631,25726854
14499421,27344303
14500342,7382905
14515663,19356078
14521209,25323830
14524098,25645873
14524539,4263604
14524539,7265850
14529247,13451756
14558597,25262998
14572690,17199124
14572690,22178877
14577745,25327029
14586481,26908319
14609579,25543341
14612787,26676182
14623646,27048814
14629713,26668627
14647813,27190764
14654370,7449810
14655868,26277661
14659075,26333904
14664144,25570298
14679498,7915239
14679498,10033869
14679498,25183058
14680460,26133323
14702232,27198716
14704592,25775856
14717991,7708565
14733320,10501131
14733320,14746106
14733320,25817043
14741253,6558214
14746106,10501131
14746106,25817043
14747766,20071241
14755467,25722575
14760750,20387834
14764369,14521209
14764369,25323830
14765048,3987505
14765048,12868532
14765048,23072023
14772572,21614917
14778645,26359216
14793793,9088555
14797896,4900984
14801921,16275690
14837375,25153703
14852948,1172337
14859096,5088284
14859096,12564981
14868342,25679887
14898956,2823037
14908997,25232983
14920667,26743731
14930556,25958042
14938021,7486810
14942695,25895030
14987913,7891498
15004633,15269437
15021923,8031321
15030419,25905067
15039650,8877373
15039650,26553073
15051478,26225026
15056978,27115633
15065497,6574977
15065497,26057864
15068431,5224608
15068431,27224267
15115767,25281534
15118335,21546785
15118335,25440074
15128480,1992375
15142408,8700674
15142408,16305844
15184689,14441365
15197501,27636539
15209515,20971141
15240057,6202798
15245747,26597959
15255618,25369692
15263575,4637670
15263575,13243675
15263575,25694172
15294383,3870811
15306868,25880278
15313795,14396003
