"mrun_1","mrun_2"
10197193,27377689
10199888,18098842
10199888,25250065
10204993,9998067
10221842,8617465
10237300,6081381
10262924,25421707
10262957,6261900
10324194,4185333
10389516,8859170
10394930,10346906
10399781,27043524
10401906,26251581
10403544,25588261
10405364,1861723
10406964,27116887
10409587,6368605
10411464,25135538
10413014,26432558
10426858,8575536
10426858,26028786
10428527,9164486
10438329,3684617
10438329,25246649
10451991,26044888
10459398,3067303
10459398,4262683
10459398,27360289
10477510,25175835
10477847,2097314
10492708,672034
10492708,25721936
10501131,25817043
10502286,24065195
10507741,10592764
10519193,26598997
10520553,27035450
10525020,27043059
10536585,8827786
10536585,14702342
10563204,26560931
10618844,26275507
10626574,16515998
10626574,26027629
10634611,13894735
10634611,23066933
10634611,25691732
10641105,26274730
10652649,26405175
10664459,27346105
10671408,4692588
10683432,26429126
10707507,1006218
10708221,4924251
10708221,19385174
10751830,25654468
10771068,18686089
10774119,10037445
10776115,25306380
10776115,25917757
10780684,25305691
10805437,5081695
10823542,11428076
10823542,19011379
10839043,10048167
10839043,16993527
10898544,10320094
10918293,26430248
10966679,27167830
10969393,9468164
10984737,26890060
10998013,4017073
10998013,27003300
11024278,3785623
11032874,26552902
11039982,21256620
11045782,25929855
11053451,27192597
11080675,8196474
11097450,27477187
11115146,8428942
11117817,27634116
11136501,15636983
11145127,3704200
11145127,23447859
11154999,26424689
11176880,26884963
11224146,17662220
11224146,26759774
11238843,25535592
11242371,26209769
11244423,27036792
11261868,3323962
11263980,26817833
11292279,2764127
11304921,19494607
11318585,3179899
11318585,10690343
11341945,25992558
11343427,26353893
11379008,25312624
11385045,13020041
11385045,26413346
11385708,18379857
11395223,421351
11413170,26193679
11419270,2827536
11428076,19011379
11428437,26272567
11428437,26778379
11449425,25229667
11452703,25905167
11463443,9534287
11463443,15928179
11464358,27574516
11487071,25679556
11489948,25407105
11496436,15045980
11497648,12124407
11497648,17490514
11499951,12596999
11509233,27221900
11510791,20183162
11542510,25542574
11601176,26252947
11605276,20786909
11608177,25430309
11614021,27351801
11622625,5673866
11631588,17814156
11674518,26745759
11761114,25432774
11781056,13631754
11817822,25563513
11817822,26250526
11827191,26520710
11857894,1227844
11882969,23973347
11882969,26787616
11886364,5264995
11886364,13519732
11886364,26204662
11899344,2791866
11909582,25666697
11912600,26592399
11954596,7147652
11978962,992538
11978962,21580441
12052718,27019280
12052718,27039941
12082560,25588779
12118376,8514804
12139681,25691204
12143111,26199063
12143283,7109246
12143283,27379368
12146630,8654657
12149454,20168119
12152372,12788532
12175614,16452603
12177152,8908528
12183521,12945611
12194318,18518976
12251967,25721957
12257598,3656431
12266485,1231156
12266485,27377883
12276250,8571987
12278849,26515339
12286313,26224207
12301341,25300861
12310332,8865007
12310332,25951398
12310535,26273560
12310535,26281940
12318868,25850064
12331060,9824533
12360204,9119423
12360204,16942467
12373066,26561786
12373608,26713253
12374314,1564004
12389293,26989123
12392510,6662675
12392510,13381447
12401427,14617289
12409128,27621304
12414934,1485643
12414934,14780953
12414934,26805251
12467350,10526688
12484476,6152064
12490566,26275213
12512266,18486927
12513939,25679037
12515330,26873398
12516898,25483808
12547936,25421171
12563999,25319212
12569730,25319377
12575879,11405030
12617430,26065140
12627263,26442620
12638454,10749424
12648724,26374216
12652761,25653004
12659598,2083364
12659598,25932789
12700057,25975231
12709254,9073272
12709254,26169004
12710732,25653820
12740457,27033262
12752238,27625006
12752923,8524682
12767215,26168800
12776411,27631322
12812121,26185184
12836800,25994565
12840403,25563349
12867602,20113241
12869971,26668592
12886181,23110004
12897913,26044088
12912318,26690683
12920116,25162542
12922531,10779079
12924384,25222255
12940000,26449478
12941859,26580167
12941859,26775530
12976875,26675595
12994471,2909907
13020041,26413346
13026218,27635466
13052202,22374216
13057843,1575618
13067283,25921017
13067918,25647842
13067918,25658341
13076096,3303227
13076248,27631129
13094747,26598790
13107621,9842490
13115191,26132921
13124084,3703095
13124084,6462975
13124084,25570190
13124084,26417093
13139167,22293720
13139167,27045272
13139947,26544073
