"mrun_1","mrun_2"
8381768,25409882
8382116,15349299
8386216,1686173
8389323,26912068
8428179,26088347
8431364,4406479
8431364,26327165
8434901,2188840
8436202,27234314
8457248,8292360
8460911,25397796
8465777,15792711
8478342,26037971
8481855,25989441
8484353,3529499
8491866,26207842
8501365,26746615
8503653,25247804
8503653,26400843
8507331,6858551
8509671,26342723
8516100,26001564
8516100,26171410
8524062,13356602
8524062,26785910
8553082,14961641
8569189,26683106
8572846,26565771
8580057,25539002
8592601,26199575
8603314,26625858
8628093,8093928
8635506,17512005
8641256,25657414
8641256,26587339
8664430,25260030
8672447,27575734
8674375,672435
8674375,11800650
8684360,27017664
8689336,26257571
8689474,27637182
8693854,1750535
8696248,10874465
8698469,26723010
8700160,16288905
8700160,25308912
8700645,26758569
8704342,25918285
8708108,25571929
8709993,26665923
8714162,26246486
8715300,26389902
8724382,5211967
8724382,6513606
8731794,25327715
8743227,26754031
8748711,26192877
8759300,12406676
8759300,16235701
8773981,26266695
8788349,26838005
8796678,5868303
8807663,22693547
8813099,26283564
8817435,26591094
8833526,27627794
8846351,9728939
8846515,25778848
8847676,1965091
8847681,18620589
8852042,25893436
8853771,26354799
8858618,26439349
8862609,25393972
8865218,18554402
8873293,21082324
8873293,25402671
8873293,26671903
8879414,16147431
8917728,21816166
8917728,25179858
8950170,26090713
8959954,2962905
8971041,26425970
8976464,26293250
8977832,26180731
8977833,22355272
8979966,26707286
8994377,18455936
8998684,27389786
8999020,25694798
9000255,26510654
9003880,26849700
9008121,8641256
9008121,25657414
9008121,26587339
9017005,27013480
9024164,25659422
9027784,25218270
9045778,27048602
9052602,18656148
9061537,22252171
9062421,26518353
9062466,5658595
9089710,13128958
9102056,26392985
9113822,3054101
9120613,5754520
9129749,22046787
9130819,27026308
9141232,13947514
9143572,11276421
9151926,27032731
9153086,17408360
9154549,11112393
9160689,25440855
9173175,11986860
9178686,5369980
9178686,15094663
9178686,21792869
9179311,6610331
9179801,25732642
9179801,26793398
9180457,26658886
9197307,11239895
9197307,27631780
9217834,16131451
9224726,26174051
9227137,20029085
9241655,13345582
9241655,25204469
9241655,25902074
9248384,26642342
9258201,26446076
9278245,20072050
9285833,8292360
9285833,8457248
9286477,26337992
9298932,8577810
9304571,24059376
9314362,27626803
9322384,2913849
9330365,6183083
9333567,26436613
9340243,9306642
9350664,27048050
9352557,1974673
9353994,17822550
9368517,24174070
9375429,27188252
9375760,26673785
9377994,3335194
9383909,25314520
9407729,26037475
9412346,12707345
9412346,26500892
9421665,26207513
9422702,25209180
9427359,26437715
9427837,6433348
9427837,21688310
9443265,25299680
9443265,26219750
9444018,13600074
9444018,15099650
9444018,26281553
9458572,7098006
9460090,26174407
9469833,26191324
9481959,24998333
9481959,25650874
9494740,27045144
9497615,26174866
9498171,25950684
9512456,25444206
9512456,27576350
9517170,6709291
9536594,4568316
9547064,25167065
9556467,25992299
9594610,26499484
9606646,26846932
9610687,20051467
9619520,26550878
9623175,26197547
9631821,13701548
9637151,25899769
9639753,3397164
9639753,8396772
9639753,11544021
9646810,26555206
9649990,5720193
9651695,20591860
9659338,18102065
9659818,18204033
9660408,10069484
9662185,13158418
9662185,25928143
9662935,4317590
9662935,25667819
9666607,26659518
9672961,26273614
9674352,10564352
9674352,27628582
9676090,7942676
9676090,11207822
9681460,27342957
9695568,3401925
9706435,8252514
9713288,26730388
9720447,25919269
9742951,26715065
9752193,27045238
9761739,11427690
9764135,26518387
9768216,6608365
9770830,26851329
9773781,26832401
9786625,27047619
9798253,26432942
9806757,27103993
9815413,26747813
9819645,5137457
9819645,10209971
9833687,20242777
9835919,8002772
9840730,25284725
9850046,26182648
9861294,10609562
9861294,11195483
9887057,2072253
9889448,26135586
9891320,25200142
9920448,26423371
9923377,4352267
9924739,26400216
9935277,6866569
9935277,27625403
9958517,11227144
9959814,26720827
9965363,27169103
9972941,26716648
9989509,26094820
9992533,23649984
9997720,26626331
10001581,26759615
10010283,26807639
10012846,26674636
10023582,26530280
10026866,26716540
10028038,27635460
10032527,2335359
10040556,26124748
10041726,27358173
10065605,26414911
10067424,27245942
10073006,26207003
10079318,27628158
10082131,26034089
10082131,26041854
10095813,26262702
10111345,12104711
10121591,6187647
10121591,26322349
10132255,25180765
10132255,26615308
10145613,5871196
10150772,26392955
10164014,16201
10164014,26553657
10169496,27198785
10171762,26516342
10177773,17133766
10178566,5747044
10180896,25584857
10187421,26254271
10202313,26797262
10209029,593472
10235467,7919987
10237196,5931191
10251771,25167948
10251771,25694498
10251771,26029804
10259424,27184177
10260386,25539631
10260386,25716356
10260585,26433783
10264286,21377970
10264286,26750426
10274001,17609188
10274001,23220212
10278028,11880605
10288915,4874233
10296666,26382076
10299716,27622178
10301932,3374194
10304801,5640612
10305937,26996128
10305937,27042964
10306296,26831223
10317361,26408730
10333503,25533337
10338732,27631556
10342765,11661733
10347809,26057023
10351723,8983112
10351723,21869224
10355661,27056525
10357158,25658751
10358932,26767263
10358933,20178834
10366259,26508489
10371839,27119063
10375999,27393280
10378032,21529680
10387372,26380883
10390359,26394992
10419926,27365766
10422261,26731436
10440051,25677850
10454376,22760710
10459398,27360289
10479525,26361002
10479732,26094098
10492153,25890918
10494309,17615186
10494460,20381579
10500778,25429742
10503236,12426033
10505714,23599231
10506599,25770080
10508766,17085333
10512970,26274459
10517070,25381397
10525558,26157621
10534091,25918828
10534159,7504925
10534159,23310514
10536667,26432315
10537848,26579170
10538561,11872846
10539453,27184093
10544484,26382410
10564352,27628582
10567802,17524974
10576137,10947910
10584121,26290925
10598220,25570430
10609562,11195483
10616764,4523170
10617311,25409625
10623145,2253138
10628401,23525966
10638745,26293473
10638749,26135941
10661070,14364636
10661379,27369396
10662979,25685633
10669696,26378135
10676484,11448662
10678407,25694436
10694714,26203194
10697657,19262720
10701808,21818568
10720793,5999560
10724218,20911632
10733742,26205476
10742887,9989509
10742887,26094820
10744373,14813618
10748085,27115801
10750206,25569265
10754619,26417571
10763744,25721569
10769335,23723108
10772814,13233465
10772814,26190470
10781842,26708645
10799193,25655542
10816695,236260
10825379,25345085
10826855,8381768
10826855,25409882
10834963,17172811
10842391,22826391
10853718,2872789
10853718,3617947
10856456,20185787
10860217,26842902
10862997,26175829
10866661,15899205
10866661,18342872
10875262,25346943
10875262,25427769
10879310,16373283
10889324,27577055
10895284,2465262
10903158,25780644
10907848,6312705
10907848,15007553
10920653,27219577
10921559,19056113
10926234,6681773
10927117,525035
10928163,26410992
10943250,25726232
10960517,8844597
10964521,25346346
10965764,10711783
10971749,26633826
10974487,15983189
10977087,26818702
10985544,26744857
11008522,11615841
11019727,877674
11022244,14088079
11022244,25689928
11027499,16840439
11027499,25209327
11027499,25587254
11031554,25395332
11040827,25220815
11068826,8550214
11075290,26446200
